Actor1Name,Actor2CountryCode,Actor2Type1Code,Actor2Type2Code,AvgTone,MonthYear,NumSources,SOURCEURL
MINIST OF HEALTH,ARE,GOV,,3.76085034952555,202002,2,http://www.gdnonline.com/Details/759979
NASA,USA,GOV,,1.80094786729858,202001,1,http://www.spacedaily.com/reports/From_Antarctica_to_space_telemedicine_at_the_limit_999.html
FRANCE,FRA,GOV,,-0.49261083743842,202002,1,https://www.brusselstimes.com/all-news/belgium-all-news/health/93173/second-plane-of-wuhan-repatriates-lands-at-istres-with-belgians-on-board/
HEALTH MINIST,USA,NGO,HLH,5.09259259259259,202001,1,http://www.tribune242.com/news/2020/jan/30/sands-signs-deal-us-foundation-aid-dorian-recovery/
BULGARIA,BGR,GOV,,1.77514792899409,202001,1,https://sofiaglobe.com/2020/01/31/coronavirus-three-bulgarians-being-evacuated-from-wuhan-to-arrive-in-sofia-on-february-1/
HEALTH MINIST,BGR,GOV,,1.77514792899409,202001,1,https://sofiaglobe.com/2020/01/31/coronavirus-three-bulgarians-being-evacuated-from-wuhan-to-arrive-in-sofia-on-february-1/
WORLD HEALTH ORGANIZATION,CAN,GOV,HLH,-0.26178010471205,202001,1,https://www.kisstimmins.com/2020/01/31/no-coronavirus-cases-in-the-north-but-the-health-unit-says-it-could-happen-at-some-point/
WORLD HEALTH ORGANIZATION,CAN,GOV,HLH,-1.25,202001,1,https://www.ctvnews.ca/health/a-parent-s-guide-to-addressing-children-s-anxieties-about-the-coronavirus-1.4788407
MINIST OF HEALTH,CHN,GOV,,-0.76530612244898,202001,1,https://www.who.int/dg/speeches/detail/press-briefing-on-who-mission-to-china-and-novel-coronavirus-outbreak
MINIST OF HEALTH,CHN,GOV,,0,202001,1,https://www.manilatimes.net/2020/02/01/news/top-stories/xi-assures-of-chinas-efforts-to-stop-virus/678770/
WORLD HEALTH ORGANIZATION,JPN,GOV,,-6.25978090766823,202002,1,https://english.kyodonews.net/news/2020/02/df56a418be74-japan-takes-new-steps-targeting-foreigners-amid-coronavirus-outbreak.html
WORLD HEALTH ORGANIZATION,CHN,GOV,,-4.08396605663323,202001,3,https://time.com/5773396/u-s-response-to-coronavirus-grows-but-no-emergency-declaration-yet/
HEALTH OFFICIAL,CHN,GOV,,-4.50424823247775,202001,5,https://www.voanews.com/science-health/coronavirus-outbreak/outbreak-death-toll-rises-132-chinas-xi-vows-defeat-devil
WORLD HEALTH ORGANIZATION,CHN,GOV,,-3.14696689831607,202001,9,https://ewn.co.za/2020/01/29/foreigners-flown-out-of-china-virus-epicentre-death-toll-hits-132
WORLD HEALTH ORGANIZATION,CHN,GOV,,1.54272769879706,202001,2,http://www.womenofchina.cn/womenofchina/html1/news/Highlight/20013/9090-1.htm
HEALTH OFFICIAL,CHN,GOV,,-1.96078431372549,202001,1,https://www.cairnspost.com.au/tests-confirm-source-of-deadly-coronavirus-outbreak-in-wuhan/news-story/381c166d5abb699e12712a3a28c6b593?nk=71fbca12ce733ca87b4a1f68d189e2a5-1580279529
GERMAN,DEU,GOV,,-3.85964912280702,202001,1,https://www.reuters.com/article/us-china-health-germany/german-minister-four-workers-infected-with-coronavirus-showing-mild-symptoms-idUSKBN1ZS10V
MINIST OF PUBLIC HEALTH,CHN,GOV,,0.601202404809619,202001,1,http://nna-leb.gov.lb/en/show-news/111939/Minister-of-Health-meets-Chinese-Ambassador-confirms-no-Coronavirus-cases-among-Lebanese-in-China
WORLD HEALTH ORGANIZATION,GBR,GOV,,-5.9915164369035,202001,1,https://www.dw.com/en/how-africa-is-preparing-for-the-coronavirus/a-52190336
WORLD HEALTH ORGANIZATION,CHN,GOV,,-0.77639751552795,202001,1,https://www.peoplesworld.org/article/chinas-coronavirus-response-shows-whats-possible-when-people-come-before-profits/
WORLD HEALTH ORGANIZATION,CAN,GOV,HLH,-1.25,202001,1,https://www.ctvnews.ca/health/a-parent-s-guide-to-addressing-children-s-anxieties-about-the-coronavirus-1.4788407
HEALTH OFFICIAL,CHN,GOV,,-1.96078431372549,202001,1,https://www.cairnspost.com.au/tests-confirm-source-of-deadly-coronavirus-outbreak-in-wuhan/news-story/381c166d5abb699e12712a3a28c6b593?nk=b9c0ff4d2af85b6c9f3e1422ac7acb5f-1580392168
CHINESE,CHN,GOV,,-2.63157894736842,202001,1,https://www.theguardian.com/world/2020/jan/30/wilbur-ross-coronavirus-outbreak-comment
HEALTH OFFICIAL,CHN,GOV,,-1.96078431372549,202001,1,https://www.ntnews.com.au/news/tests-confirm-source-of-deadly-coronavirus-outbreak-in-wuhan/news-story/381c166d5abb699e12712a3a28c6b593?nk=fd9c1aceb80042cafd9524a25071e1a1-1580438885
HEALTH MINIST,MYS,GOV,HLH,-1.58415841584158,202001,1,https://www.msn.com/en-my/news/national/health-minister-registration-of-students-from-wuhan-suspended-temporarily/ar-BBZvTAg
WORLD HEALTH ORGANIZATION,CHN,GOV,,-2.66272189349113,202002,1,https://www.euronews.com/2020/02/02/italian-scientists-isolate-dna-sequence-of-coronavirus
WORLD HEALTH ORGANIZATION,CHN,GOV,,-5.18234165067179,202002,1,https://asia.nikkei.com/Spotlight/Coronavirus-outbreak/China-faces-more-travel-curbs-as-coronavirus-spreads
WORLD HEALTH ORGANIZATION,CHN,GOV,,-2.90456431535269,202001,1,http://www.ecns.cn/news/2020-01-29/detail-ifzsyram6093690.shtml
WORLD HEALTH ORGANIZATION,CHN,GOV,,-5.23680510571299,202001,50,https://ca.news.yahoo.com/chinas-hubei-province-center-virus-224943565.html
WORLD HEALTH ORGANIZATION,CHN,GOV,,-3.40340236166095,202001,20,https://www.hindustantimes.com/india-news/death-toll-reaches-131-in-china-s-virus-epicentre-840-new-cases-seen-official/story-2A2TYA08E8m8fhkJMU4UMO.html
WORLD HEALTH ORGANIZATION,CHN,GOV,,1.5710402896007,202001,5,http://www.china.org.cn/china/2020-01/29/content_75655829.htm
WORLD HEALTH ORGANIZATION,CHN,GOV,,-6.20625100405479,202001,2,https://www.voanews.com/science-health/coronavirus-outbreak/us-japan-evacuate-citizens-china-coronavirus-outbreak-toll
WORLD HEALTH ORGANIZATION,CHN,GOV,,-2.90456431535269,202001,1,http://www.ecns.cn/news/2020-01-29/detail-ifzsyram6093690.shtml
WORLD HEALTH ORGANIZATION,CHN,GOV,,-4.79704797047971,202001,1,http://english.chosun.com/site/data/html_dir/2020/01/30/2020013000524.html
WORLD HEALTH ORGANIZATION,CHN,GOV,,1.53748681704419,202001,2,https://www.globaltimes.cn/content/1177974.shtml
WORLD HEALTH ORGANIZATION,CHN,GOV,,0.105310034170887,202001,3,https://www.globaltimes.cn/content/1177974.shtml
WORLD HEALTH ORGANIZATION,CHN,GOV,,-2.75904353157572,202001,1,https://fpmag.net/fpmag/january-2020/who-meets-xi-jinping-then-calls-emergency-meet-for-today-on-new-global-info/amp/
GERMAN,DEU,GOV,,0,202001,1,https://www.reuters.com/article/us-china-health-germany/german-minister-expect-to-agree-coronavirus-evacuation-soon-idUSKBN1ZS1I5
HEALTH DEPARTMENT,CHN,GOV,,-2.14132762312634,202001,1,https://newsinfo.inquirer.net/1222313/stop-hate-campaign-vs-chinese-people-romualdez-says
WORLD HEALTH ORGANIZATION,CHN,GOV,,-4.90353697749197,202001,1,https://www.theguardian.com/business/2020/feb/01/fears-global-economic-slowdown-coronavirus-follows-trade-war
WORLD HEALTH ORGANIZATION,GBR,GOV,,-5.9915164369035,202001,1,https://www.dw.com/en/how-africa-is-preparing-for-the-coronavirus/a-52190336
WORLD HEALTH ORGANIZATION,GBR,GOV,,-3.4134007585335,202001,1,https://allafrica.com/stories/202001300004.html
WORLD HEALTH ORGANIZATION,GBR,GOV,,-3.4134007585335,202001,1,https://allafrica.com/stories/202001300004.html
GERMAN,DEU,GOV,,-1.70426065162907,202001,2,https://www.reuters.com/article/us-china-health-germany/german-minister-four-workers-infected-with-coronavirus-showing-mild-symptoms-idUSKBN1ZS10V
GERMAN,DEU,GOV,,-4.21052631578948,202001,1,https://www.oann.com/german-minister-four-workers-infected-with-coronavirus-showing-mild-symptoms/
GERMAN,DEU,GOV,,4.10879543016788,202002,1,https://www.reuters.com/article/us-china-health-germany-g7-idUSKBN1ZW0RI
GERMAN,DEU,GOV,,4.10879543016788,202002,1,https://www.reuters.com/article/us-china-health-germany-g7-idUSKBN1ZW0RI
GERMANY,DEU,GOV,,4.21686746987952,202002,1,https://www.reuters.com/article/us-china-health-germany-g7-idUSKBN1ZW0RI
DOCTORS WITHOUT BORDERS,GRC,GOV,,-9.0483619344774,202001,1,https://www.msf.ie/article/greece-denies-healthcare-severely-sick-refugee-children-lesbos
GHULAM NABI AZAD,IND,GOV,BUS,0.90909090909091,202001,1,https://www.timesnownews.com/india/article/narendra-modi-govt-holds-all-party-meeting-ahead-of-budget-session/547025
GHULAM NABI AZAD,IND,GOV,BUS,0.90909090909091,202001,1,https://www.timesnownews.com/india/article/narendra-modi-govt-holds-all-party-meeting-ahead-of-budget-session/547025
GHULAM NABI AZAD,IND,GOV,BUS,-1.05962684294957,202001,3,https://zeenews.india.com/economy/budget-session-of-parliament-commences-today-fm-nirmala-sitharaman-to-table-economic-survey-2019-20-2260177.html
GHULAM NABI AZAD,IND,GOV,BUS,-1.05962684294957,202001,3,https://zeenews.india.com/economy/budget-session-of-parliament-commences-today-fm-nirmala-sitharaman-to-table-economic-survey-2019-20-2260177.html
HEALTH DEPARTMENT,IND,GOV,HLH,-3.53260869565218,202002,1,https://www.ndtv.com/india-news/coronavirus-second-case-of-coronavirus-reported-in-kerala-patient-in-isolation-at-hospital-says-gove-2173466
WORLD HEALTH ORGANIZATION,JPN,GOV,,-6.25978090766823,202002,1,https://english.kyodonews.net/news/2020/02/df56a418be74-japan-takes-new-steps-targeting-foreigners-amid-coronavirus-outbreak.html
WORLD HEALTH ORGANIZATION,JPN,GOV,,-6.61157024793388,202002,1,https://japantoday.com/category/national/Japan-bars-entry-of-foreign-travelers-from-China
HEALTH MINIST,JAM,GOV,AGR,-1.26050420168067,202001,1,http://jamaica-gleaner.com/article/lead-stories/20200128/health-ministrys-handheld-temperature-machine-stolen-airport
HEALTH MINIST,MYS,GOV,HLH,-1.58415841584158,202001,1,https://www.msn.com/en-my/news/national/health-minister-registration-of-students-from-wuhan-suspended-temporarily/ar-BBZvTAg
HEALTH MINIST,MYS,GOV,HLH,-1.58415841584158,202001,1,https://www.msn.com/en-my/news/national/health-minister-registration-of-students-from-wuhan-suspended-temporarily/ar-BBZvTAg
MINIST OF HEALTH,NGA,GOV,,-0.95602294455067,202001,1,https://www.withinnigeria.com/2020/01/30/fg-tells-nigerians-not-to-travel-to-china-in-new-travel-advisory/
MINIST OF HEALTH,NGA,GOV,,-0.83388335839633,202001,2,https://www.vanguardngr.com/2020/01/fg-tells-nigerians-not-to-travel-to-china-in-new-travel-advisory/
MINIST OF HEALTH,NGA,GOV,,-1.42208553509442,202001,3,https://www.vanguardngr.com/2020/01/coronavirus-nido-coordinator-urges-nigerians-to-heed-fg-chinese-authorities-advice/
HEALTH MINIST,PAK,GOV,,-1.5625,202001,1,https://www.thenews.com.pk/latest/605970-four-pakistani-students-diagnosed-with-coronavirus-dr-zafar-mirza
MINIST OF HEALTH,CHN,GOV,,0,202001,1,https://www.manilatimes.net/2020/02/01/news/top-stories/xi-assures-of-chinas-efforts-to-stop-virus/678770/
MINIST OF HEALTH,AFR,GOV,,-3.52035629568669,202002,2,https://www.iol.co.za/weekend-argus/news/no-need-to-evacuate-citizens-from-china-as-coronavirus-puts-sa-on-high-alert-41943106
MINIST OF HEALTH,ZAF,GOV,,-3.52035629568669,202002,2,https://www.iol.co.za/weekend-argus/news/no-need-to-evacuate-citizens-from-china-as-coronavirus-puts-sa-on-high-alert-41943106
ASTRAZENECA,USA,MNC,HLH,0.37105751391465,202001,1,https://www.medscape.com/viewarticle/924496
ELI LILLY,GBR,MNC,HLH,0.37105751391465,202001,1,https://www.medscape.com/viewarticle/924496
ASTRAZENECA,USA,MNC,HLH,0.37105751391465,202001,1,https://www.medscape.com/viewarticle/924496
ELI LILLY,GBR,MNC,HLH,0.37105751391465,202001,1,https://www.medscape.com/viewarticle/924496
WORLD HEALTH ORGANIZATION,USA,GOV,,-5.61282932416953,202001,1,https://www.delawareonline.com/story/news/world/2020/01/21/china-coronavirus-outbreak-symptoms-transmission-cdc-sars/4528555002/
HEALTH DEPARTMENT,USA,GOV,,-3.99920255183412,202002,2,https://www.kens5.com/article/news/community/lackland-afb-designated-one-of-four-potential-quarantine-sites-in-us-amid-coronavirus-outbreak/273-5f50aabe-3781-4c52-bade-d3c9c9673997
HEALTH DEPARTMENT,USA,GOV,,-2.82186948853615,202002,3,https://www.kiiitv.com/article/news/community/lackland-afb-designated-one-of-four-potential-quarantine-sites-in-us-amid-coronavirus-outbreak/503-5f50aabe-3781-4c52-bade-d3c9c9673997
MEDICAL OFFICIAL,YEM,GOV,,-3.69318181818182,202001,1,http://www.china.org.cn/world/Off_the_Wire/2020-01/31/content_75660044.htm
RED CROSS,GRD,GOV,MED,0,202001,1,https://www.weny.com/story/41587314/winters-chill-on-the-elders
HEALTH MINIST,GBR,GOV,,1.41287284144427,202001,1,https://www.walesonline.co.uk/news/health/ambulance-station-pontprennau-cardiff-gething-17603222
DONVILLE INNISS,BRB,GOV,,-5.62770562770563,202001,1,http://www.timescaribbeanonline.com/former-barbados-govt-minister-convicted-in-ny/
HEALTH MINIST,IRL,GOV,HLH,-0.0933706816059701,202001,1,https://www.lifesitenews.com/news/canadian-hospice-tells-govt-itll-forgo-750k-in-public-funds-rather-than-kill-sick-patients
NOVARTIS,USA,MNC,HLH,3.88888888888889,202001,1,https://www.europeanpharmaceuticalreview.com/article/111051/the-biggest-pharmaceutical-industry-ma-deals-of-2019/
MINIST OF HEALTH,MDV,GOV,,5.38922155688623,202001,1,https://www.newdelhitimes.com/india-provides-maldives-with-30000-doses-of-measles-and-rubella-mr-vaccine/
MINIST OF HEALTH,MDV,GOV,,4.79704797047971,202001,1,http://idrw.org/india-delivers-30000-doses-of-vaccines-to-maldives-after-measles-outbreak/
MINIST OF HEALTH,MDV,GOV,,4.79704797047971,202001,1,http://idrw.org/india-delivers-30000-doses-of-vaccines-to-maldives-after-measles-outbreak/
MINIST OF HEALTH,MDV,GOV,,5.0994498518832,202001,2,https://reliefweb.int/report/maldives/maldives-requests-urgent-supply-measles-vaccines-india-responds-quickly
HEALTH MINIST,CHN,GOV,,1.45348837209302,202001,1,https://propakistani.pk/2020/01/23/pakistan-health-ministry-sets-up-emergency-cells-after-coronavirus-outbreak/
HEALTH MINIST,CHN,GOV,,1.45348837209302,202001,1,https://propakistani.pk/2020/01/23/pakistan-health-ministry-sets-up-emergency-cells-after-coronavirus-outbreak/
WORLD HEALTH ORGANIZATION,CHN,GOV,,-5.9190031152648,202001,1,https://www.bworldonline.com/senators-seek-state-response-to-coronavirus/
MALAYSIA,SGP,GOV,HLH,2.15633423180593,202001,1,https://www.channelnewsasia.com/news/asia/wuhan-virus-8-chinese-nationals-singapore-johor-bahru-malaysia-12325404
MINIST OF HEALTH,TTO,GOV,,0,202001,1,http://www.news.gov.tt/content/minister-health-visits-airport-observe-infectious-disease-protocols
DOCTORS WITHOUT BORDERS,SSD,GOV,HLH,-0.90497737556561,202001,1,https://radiotamazuj.org/en/news/article/msf-hands-over-incinerator-to-health-ministry-in-juba
WORLD HEALTH ORGANIZATION,CHN,GOV,,-5.9190031152648,202001,1,https://www.bworldonline.com/senators-seek-state-response-to-coronavirus/
WORLD HEALTH ORGANIZATION,CHN,GOV,,-5.9190031152648,202001,1,https://www.bworldonline.com/senators-seek-state-response-to-coronavirus/
WORLD HEALTH ORGANIZATION,CHN,GOV,,-3.78912685337726,202001,1,https://www.globalsecurity.org/security/library/news/2020/01/sec-200122-rferl03.htm
WORLD HEALTH ORGANIZATION,CHN,GOV,,-4.19580419580419,202001,1,https://www.rferl.org/a/who-hails-china-virus-fight-may-declare-global-emergency/30392358.html
SAUDI ARABIA,SAU,GOV,,-3.53697749196142,202001,1,https://www.msn.com/en-in/news/other/china-coronavirus-indian-nurse-in-saudi-arabia-doesnt-have-wuhan-virus-government-clarifies/ar-BBZhlLb
WORLD HEALTH ORGANIZATION,CHN,GOV,,-4.58715596330275,202001,1,https://www.bworldonline.com/cebu-pacific-hong-kong-flight-told-to-see-doctor/
WORLD HEALTH ORGANIZATION,CHN,GOV,,-4.58715596330275,202001,1,https://www.bworldonline.com/cebu-pacific-hong-kong-flight-told-to-see-doctor/
WORLD HEALTH ORGANIZATION,CHN,GOV,,-6.22498274672187,202001,2,http://english.ahram.org.eg/NewsContent/2/9/359952/World/International/What-we-know-so-far-about-the-new-China-virus.aspx
WORLD HEALTH ORGANIZATION,CHN,GOV,,-6.41852521599357,202001,2,https://www.sciencealert.com/here-s-what-scientists-know-so-far-about-the-novel-coronavirus-from-china
WORLD HEALTH ORGANIZATION,CHN,GOV,,-6.67593880389429,202001,2,https://www.azcentral.com/story/news/nation/2020/01/23/coronavirus-wuhan-china-quarantine-vaccine/4551112002/
HEALTH OFFICIAL,CHN,GOV,,-6.71378091872791,202001,1,https://www.politico.com/news/2020/01/24/coronavirus-united-states-103580
CHINESE,CHN,GOV,,-5.31914893617021,202001,1,https://www.straitstimes.com/asia/east-asia/wuhan-virus-china-says-new-virus-adapting-and-mutating
HEALTH MINIST,CHN,GOV,,3.98230088495575,202001,1,https://akipress.com/news:633380:Health_Minister_meets_Chinese_Ambassador_over_coronavirus_issue/
RED CROSS,CMR,GOV,,-7.31707317073171,202001,1,https://www.dw.com/en/us-accuses-cameroon-of-targeted-killings-against-english-speaking-separatists/a-43845621
MILITARY,EGY,GOV,,-7.52688172043011,202001,13,https://www.sfgate.com/news/world/article/Son-Former-Egyptian-president-Mubarak-undergoes-15000878.php
MILITARY,EGY,GOV,,-3.26704545454545,202001,1,https://www.thenational.ae/world/mena/egypt-s-el-sisi-offers-upbeat-memory-of-2011-revolution-on-anniversary-1.969420
DOCTORS WITHOUT BORDERS,GRC,GOV,,-8.90538033395174,202001,1,https://reliefweb.int/report/greece/greece-denies-healthcare-severely-ill-refugee-children-lesvos
HEALTH MINIST,IND,GOV,,-0.26846846846847,202001,2,http://www.canindia.com/novel-coronavirus-reaches-indo-nepal-border/
HEALTH DEPARTMENT,IND,GOV,,-0.0580720092915299,202001,1,https://www.firstpost.com/politics/delhi-assembly-election-2020-aap-bike-ambulance-scheme-finds-many-takers-from-poorer-constituencies-in-delhi-but-hardly-makes-a-dent-in-core-bjp-votebank-7927291.html
MALDIVIAN,MDV,GOV,HLH,1.04529616724739,202001,1,https://www.wionews.com/india-news/after-emergency-request-india-sends-30-thousand-measles-vaccine-to-maldives-within-72-hours-276189
HEALTH MINIST,CHN,GOV,,-4.94117647058824,202001,1,https://www.hindustantimes.com/world-news/human-transmission-confirmed-arrivals-from-china-under-lens/story-5iytAQ8uCXeFtj3DXe8clK.html
MINIST OF HEALTH,KGZ,GOV,HLH,1.00671140939597,202001,1,https://akipress.com/news:633380:China_coronavirus__No_visa_restrictions_imposed_on_foreigners_in_China/
MALAYSIA,SGP,GOV,HLH,2.15633423180593,202001,1,https://www.channelnewsasia.com/news/asia/wuhan-virus-8-chinese-nationals-singapore-johor-bahru-malaysia-12325404
CBM INTERNATIONAL,NGA,GOV,,3.06406685236769,202001,1,http://venturesafrica.com/yale-university-announces-african-partnerships-and-projects-in-a-recent-press-briefing/
MINIST OF HEALTH,NGA,GOV,,-2.46113840263844,202001,2,https://tribuneonlineng.com/lassa-fever-29-deaths-195-confirmed-cases-reported-in-11-states-%E2%80%95-ncdc/
MINIST OF HEALTH,NZL,GOV,,0.92807424593967,202001,1,https://www.stuff.co.nz/national/health/119012457/pacific-islanders-under-rse-scheme-now-eligible-for-mmr-vaccine
FIRDOUS ASHIQ AWAN,PAK,GOV,,-1.71133599352617,202001,5,http://dunyanews.tv/en/Pakistan/529455-Govt-rejects-Transparency-International-report-corruption-
WORLD HEALTH ORGANIZATION,CHN,GOV,,-3.78912685337726,202001,1,https://www.globalsecurity.org/security/library/news/2020/01/sec-200122-rferl03.htm
WORLD HEALTH ORGANIZATION,CHN,GOV,,-4.19580419580419,202001,1,https://www.rferl.org/a/who-hails-china-virus-fight-may-declare-global-emergency/30392358.html
HOSPITAL,AUS,GOV,HLH,-2.67584291470313,202001,11,https://www.gattonstar.com.au/news/lnps-dairy-petition-exposes-double-standard/3927363/
MINIST OF HEALTH,TTO,GOV,,0,202001,1,http://www.news.gov.tt/content/minister-health-visits-airport-observe-infectious-disease-protocols
MINIST OF HEALTH,TTO,GOV,,0,202001,1,http://www.news.gov.tt/content/minister-health-visits-airport-observe-infectious-disease-protocols
MINIST OF HEALTH,USA,GOV,,7.11610486891386,202001,1,https://www.pmldaily.com/news/2020/01/minister-aceng-hails-us-govt-for-supporting-ugandas-health-sector.html
GLAXOSMITHKLINE,MAR,GOV,EDU,4.71200185356812,202001,4,https://www.gov.uk/government/speeches/minister-hails-uk-morocco-future
